"unite_id","unite_cu","unite_nom","unite_adresse","unite_mail_actif","unite_tph","unite_dpt","unite_zpn","unite_cu_sup","mail_departement_actif","unite_id_anonym","horaire_ouverture","latitude_wgs84","longitude_wgs84"
"6969","697","Brigade de proximité de Redon","6 Rue de La Riaudaie 35600 REDON","cob.redon@gendarmerie.interieur.gouv.fr","02 99 72 16 28","35","1","aucun","corg.ggd35@gendarmerie.interieur.gouv.fr","1006100","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.6608","-2.06434"
"4026","18555","Brigade de proximité de Moncé-en-Belin","101 Boulevard des Avocats 72230 MONCE EN BELIN","cob.monce-en-belin@gendarmerie.interieur.gouv.fr","02 43 57 02 55","72","1","aucun","corg.ggd72@gendarmerie.interieur.gouv.fr","1007627","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.89735","0.19328"
"6968","637","Brigade de proximité de Bernay","3 Rue du Commandant Robert Malrait 27300 BERNAY","cob.bernay@gendarmerie.interieur.gouv.fr","02 32 43 22 17","27","1","aucun","corg.ggd27@gendarmerie.interieur.gouv.fr","1006863","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.1035","0.59125"
"4024","1257","Brigade de proximité de Grez-en-Bouère","30 Rue de la Division Leclerc 53290 GREZ EN BOUERE","cob.chateau-gontier-sur-mayenne@gendarmerie.interieur.gouv.fr","02 43 70 50 05","53","1","aucun","corg.ggd53@gendarmerie.interieur.gouv.fr","1007559","$Lundi : 8h00-12h00","47.87331","-0.52788"
"848","1614","Brigade de proximité de Puymirol","42 Rue d'Orléans 47270 PUYMIROL","cob.puymirol@gendarmerie.interieur.gouv.fr","05 53 68 42 15","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004347","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","44.1866","0.79722"
"6049","2842","Brigade de proximité de Bourg-Argental","Boulevard Emile Girodet 42220 BOURG ARGENTAL","cob.st-genest-malifaux@gendarmerie.interieur.gouv.fr","04 77 39 60 20","42","1","aucun","corg.ggd42@gendarmerie.interieur.gouv.fr","1009017","$Mardi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","45.29552","4.55791"
"851","1621","Brigade de proximité de Castelmoron-sur-Lot","18 Chemin de Ronde 47260 CASTELMORON SUR LOT","cob.tonneins@gendarmerie.interieur.gouv.fr","05 53 84 88 30","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004365","Pas d'accueil du public","44.39677","0.49792"
"6967","601","Brigade de proximité de Saint-Valery-en-Caux","7 Avenue de la 51 Highland Division 76460 ST VALERY EN CAUX","cob.st-valery-en-caux@gendarmerie.interieur.gouv.fr","02 35 97 00 17","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006764","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.86143","0.6997"
"6965","576","Brigade territoriale autonome de Saint-Romain-de-Colbosc","49 Avenue de Lattre de Tassigny 76430 ST ROMAIN DE COLBOSC","bta.st-romain-de-colbosc@gendarmerie.interieur.gouv.fr","02 35 20 50 13","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006782","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.53331","0.35537"
"6964","545","Brigade de proximité de Bacqueville-en-Caux","16 Route de Pierreville 76730 BACQUEVILLE EN CAUX","cob.offranville@gendarmerie.interieur.gouv.fr","02 35 83 20 03","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006751","$Lundi : 8h00-12h00$Mercredi : 14h00-18h00","49.78935","1.00804"
"6050","2823","Brigade de proximité de Sorbiers","41 Rue de l'Entente 42290 SORBIERS","cob.sorbiers@gendarmerie.interieur.gouv.fr","04 77 53 60 58","42","1","aucun","corg.ggd42@gendarmerie.interieur.gouv.fr","1009012","$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","45.49174","4.43985"
"6051","3066","Brigade de proximité de Cérilly","Lotissement Le Champ Coudray 03350 CERILLY","cob.cerilly@gendarmerie.interieur.gouv.fr","04 70 67 51 76","03","1","aucun","corg.ggd03@gendarmerie.interieur.gouv.fr","1009602","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.60978","2.83399"
"6962","556","Brigade territoriale autonome de Boos","239 Route de Rouen 76520 BOOS","bta.boos@gendarmerie.interieur.gouv.fr","02 35 80 21 03","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006730","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.38969","1.19853"
"6959","483","Brigade de proximité de Froissy","37 Rue de Provinlieu 60480 FROISSY","cob.breteuil@gendarmerie.interieur.gouv.fr","03 44 80 68 17","60","1","aucun","corg.ggd60@gendarmerie.interieur.gouv.fr","1013955","$Mardi : 14h00-18h00","49.56995","2.22396"
"6960","500","Brigade de proximité de Noyon","100 Rue Charles Hernu 60400 NOYON","cob.noyon@gendarmerie.interieur.gouv.fr","03 44 93 39 17","60","1","aucun","corg.ggd60@gendarmerie.interieur.gouv.fr","1013996","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.57621","2.9882"
"5238","4629","Brigade territoriale autonome de Mauguio","Rue Jean-Sébastien Bach 34130 MAUGUIO","bta.mauguio@gendarmerie.interieur.gouv.fr","04 67 29 30 04","34","1","aucun","corg.ggd34@gendarmerie.interieur.gouv.fr","1010718","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.6236","4.00494"
"4600","2997","Brigade de proximité d'Arlanc","117 Route Nationale 63220 ARLANC","cob.ambert@gendarmerie.interieur.gouv.fr","04 73 95 02 39","63","1","aucun","NOMAIL","1009488","$Lundi : 8h00-12h00$Vendredi : 8h00-12h00","45.40961","3.72437"
"6957","452","Brigade territoriale autonome d'Hirson","6 Rue Camille Desmoulins 02500 HIRSON","bta.hirson@gendarmerie.interieur.gouv.fr","03 23 58 79 17","02","1","aucun","corg.ggd02@gendarmerie.interieur.gouv.fr","1014127","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.92384","4.07668"
"6954","410","Brigade de proximité de La-Fère","1 Avenue du Maréchal Leclerc 02800 LA FERE","cob.chauny@gendarmerie.interieur.gouv.fr","03 23 39 19 17","02","1","aucun","corg.ggd02@gendarmerie.interieur.gouv.fr","1014064","$Mercredi : 14h00-19h00","49.66015","3.37326"
"5878","536","Brigade de proximité de Déville-lès-Rouen","2 Rue de la République 76250 DEVILLE LES ROUEN","cob.duclair@gendarmerie.interieur.gouv.fr","02 35 74 01 90","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006737","Pas d'accueil du public","49.46948","1.04445"
"5879","29226","Brigade de proximité d'Épouville","48 Rue Aristide Briand 76133 EPOUVILLE","cob.epouville@gendarmerie.interieur.gouv.fr","02 35 30 09 16","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006780","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.5619","0.22172"
"4598","548","Brigade de proximité d'Envermeu","31 Rue du 8 Mai 1945 76630 ENVERMEU","cob.envermeu@gendarmerie.interieur.gouv.fr","02 35 85 70 17","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006748","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.89452","1.27001"
"886","1683","Brigade de proximité de Cambo-les-Bains","Impasse de la Gendarmerie 64250 CAMBO LES BAINS","cob.ustaritz@gendarmerie.interieur.gouv.fr","05 59 29 09 90","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004453","$Lundi : 14h00-18h00$Mardi : 8h00-12h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 8h00-12h00","43.35842","-1.39982"
"887","1684","Brigade de proximité d'Espelette","15 Rue Karrika Nagusia 64250 ESPELETTE","cob.ustaritz@gendarmerie.interieur.gouv.fr","05 59 93 99 50","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004454","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00","43.33958","-1.44552"
"6953","406","Brigade de proximité de Chauny","9 bis Allée de la justice 02300 CHAUNY","cob.chauny@gendarmerie.interieur.gouv.fr","03 23 39 18 17","02","1","aucun","corg.ggd02@gendarmerie.interieur.gouv.fr","1014063","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.62351","3.21465"
"893","1694","Brigade de proximité d'Irissarry","331 Route de la Basse Navarre 64780 IRISSARRY","cob.st-palais@gendarmerie.interieur.gouv.fr","05 59 37 97 30","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004467","$Vendredi : 14h00-18h00","43.274822","-1.253802"
"6949","365","Brigade de proximité de Gamaches","Caserne du Sous-Lieutenant Leroy Rue Antonin Gombert 80220 GAMACHES","cob.friville-escarbotin@gendarmerie.interieur.gouv.fr","03 22 61 64 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013861","$Lundi : 14h00-19h00$Mercredi : 14h00-19h00$Vendredi : 14h00-19h00$Samedi : 14h00-19h00","49.99414","1.54432"
"6948","366","Brigade de proximité d'Hallencourt","19 Rue Louis Deneux 80490 HALLENCOURT","cob.abbeville@gendarmerie.interieur.gouv.fr","03 22 27 31 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013858","$Mercredi : 14h00-18h00","49.99419","1.88132"
"4016","1209","Brigade de proximité de Vezins","8 Rue du Chapelet 49340 VEZINS","cob.chemille-en-anjou@gendarmerie.interieur.gouv.fr","02 41 64 40 02","49","1","aucun","corg.ggd49@gendarmerie.interieur.gouv.fr","1007485","$Vendredi : 14h00-18h00","47.12117","-0.71906"
"6947","360","Brigade de proximité d'Abbeville","Caserne Courbet 31 Avenue du Général Leclerc 80100 ABBEVILLE","cob.abbeville@gendarmerie.interieur.gouv.fr","03 22 24 29 90","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013856","Pas d'accueil du public","50.10819","1.84287"
"6945","348","Brigade territoriale autonome de Corbie","86 Rue Gambetta 80800 CORBIE","bta.corbie@gendarmerie.interieur.gouv.fr","03 22 96 31 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013836","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.91457","2.51599"
"6944","345","Brigade de proximité d'Airaines","24 Rue des Guides 80270 AIRAINES","cob.oisemont@gendarmerie.interieur.gouv.fr","03 22 29 67 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013865","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00$Vendredi : 8h00-12h00$Samedi : 8h00-12h00","49.96124","1.95214"
"4597","537","Brigade de proximité de Montville","597 Rue du Docteur Martel 76710 MONTVILLE","cob.montville@gendarmerie.interieur.gouv.fr","02 35 33 71 85","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006732","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.54774","1.06715"
"6942","315","Brigade de proximité d'Aubigny-en-Artois","1 Impasse de la Gendarmerie 62690 AUBIGNY EN ARTOIS","cob.aubigny-en-artois@gendarmerie.interieur.gouv.fr","03 21 22 00 17","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013680","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.34628","2.58129"
"915","1735","Brigade de proximité de Valence-en-Poitou","19 Avenue de Bordeaux COUHE 86700 VALENCE EN POITOU","cob.vivonne@gendarmerie.interieur.gouv.fr","05 49 59 20 16","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005372","$Mercredi : 8h00-12h00$Samedi : 14h00-18h00","46.29127","0.17669"
"916","1736","Brigade de proximité de Gençay","250 Chemin de la Grande Borne 86160 GENCAY","cob.la-villedieu-du-clain@gendarmerie.interieur.gouv.fr","05 49 59 31 16","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005368","$Jeudi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","46.37112","0.40614"
"917","1737","Brigade territoriale autonome de Jaunay-Marigny","Rue de Grémont JAUNAY CLAN 86130 JAUNAY MARIGNY","bta.jaunay-marigny@gendarmerie.interieur.gouv.fr","05 49 61 65 28","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005365","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.67549","0.3658"
"919","1739","Brigade de proximité de Mirebeau","3 Place du Mail 86110 MIREBEAU","cob.neuville-de-poitou@gendarmerie.interieur.gouv.fr","05 49 50 40 28","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005375","$Lundi : 8h00-12h00$Mardi : 8h00-12h00$Mercredi : 8h00-12h00$Jeudi : 8h00-12h00$Vendredi : 8h00-12h00$Samedi : 8h00-12h00$Dimanche : 9h00-12h00$Jours Fériés : 9h00-12h00","46.79021","0.18282"
"920","1740","Brigade de proximité de Neuville-de-Poitou","38 Rue Alphonse Plault 86170 NEUVILLE DE POITOU","cob.neuville-de-poitou@gendarmerie.interieur.gouv.fr","05 49 51 20 32","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005374","$Lundi : 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 14h00-18h00$Dimanche : 15h00-18h00$Jours Fériés : 15h00-18h00","46.68481","0.25065"
"922","1742","Brigade de proximité de La-Villedieu-du-Clain","1 Impasse de la Gendarmerie 86340 LA VILLEDIEU DU CLAIN","cob.la-villedieu-du-clain@gendarmerie.interieur.gouv.fr","05 49 42 51 07","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005367","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.4612","0.36729"
"925","1749","Brigade de proximité de Bonneuil-Matours","Lotissement Le Fonds-des-Roches 42 Route de Saintonge 86210 BONNEUIL MATOURS","cob.pleumartin@gendarmerie.interieur.gouv.fr","05 49 85 20 07","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005392","$Lundi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00","46.6789","0.5629"
"926","1750","Brigade de proximité de Lencloître","27 Rue du Stade 86140 LENCLOITRE","cob.naintre@gendarmerie.interieur.gouv.fr","05 49 90 73 18","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005388","$Mardi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","46.82095","0.33504"
"927","1751","Brigade territoriale autonome de Loudun","9 Avenue de la Gare 86200 LOUDUN","bta.loudun@gendarmerie.interieur.gouv.fr","05 49 98 00 40","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005389","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.01366","0.08338"
"928","1753","Brigade de proximité de Monts-sur-Guesnes","39 Rue Porte Pelletier 86420 MONTS SUR GUESNES","cob.st-jean-de-sauves@gendarmerie.interieur.gouv.fr","05 49 22 81 44","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005395","$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","46.91573","0.20595"
"929","1754","Brigade de proximité de Naintré","28 Avenue Pablo Picasso 86530 NAINTRE","cob.naintre@gendarmerie.interieur.gouv.fr","05 49 90 03 95","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005387","$Lundi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.76573","0.49304"
"931","1756","Brigade de proximité de Pleumartin","16 Rue des Acacias 86450 PLEUMARTIN","cob.pleumartin@gendarmerie.interieur.gouv.fr","05 49 86 50 05","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005391","$Mardi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.73895","0.76357"
"933","1758","Brigade de proximité de Saint-Jean-de-Sauves","2 Route de Renoue 86330 ST JEAN DE SAUVES","cob.st-jean-de-sauves@gendarmerie.interieur.gouv.fr","05 49 50 80 52","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005394","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.84458","0.09526"
"935","1762","Brigade de proximité de Montmorillon","13 Avenue de l'Europe 86500 MONTMORILLON","cob.montmorillon@gendarmerie.interieur.gouv.fr","05 49 91 10 44","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005401","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.42231","0.86066"
"939","1767","Brigade de proximité de l'Isle-Jourdain (86)","2 Rue du Docteur Guilbard 86150 L ISLE JOURDAIN","cob.lussac-les-chateaux@gendarmerie.interieur.gouv.fr","05 49 48 70 15","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005405","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 8h00-12h00","46.23167","0.69099"
"940","1768","Brigade de proximité de Lussac-les-Châteaux","2 Rue de la Faillodrie 86320 LUSSAC LES CHATEAUX","cob.lussac-les-chateaux@gendarmerie.interieur.gouv.fr","05 49 48 40 01","86","1","aucun","corg.ggd86@gendarmerie.interieur.gouv.fr","1005404","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.39819","0.72927"
"944","1780","Brigade de proximité de Coteaux-du-Blanzacais","22 Route de Châteauneuf BLANZAC PORCHERESSE 16250 COTEAUX DU BLANZACAIS","cob.coteaux-du-blanzacais@gendarmerie.interieur.gouv.fr","05 45 64 00 23","16","1","aucun","corg.ggd16@gendarmerie.interieur.gouv.fr","1005441","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 15h00-18h00$Jours Fériés : 15h00-18h00","45.47621","0.02583"
"945","1781","Brigade de proximité de Chalais","43 Rue de Barbezieux 16210 CHALAIS","cob.chalais@gendarmerie.interieur.gouv.fr","05 45 98 10 09","16","1","aucun","corg.ggd16@gendarmerie.interieur.gouv.fr","1005444","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 15h00-18h00$Jours Fériés : 15h00-18h00","45.27137","0.03835"
